"","Policy","IdOrig","Dbase","SciName","CommName","MSY","SpeciesCat","SpeciesCatName","BvBmsy","FvFmsy","current_b","current_f","b_mey","f_mey","current_b_mey","current_f_mey"
"1118","Historic","1583-FAO-67-31","FAO","Atheresthes stomias","Arrow-tooth flounder",46.4820663710256,31,"Flounders, halibuts, soles",0.299760194066053,1.29185305739364,0.299760194066053,1.29185305739364,1.18062028731884,0.831341344085422,0.253900595547787,1.55393818265449
"1119","Historic","1586-FAO-21-31","FAO","Hippoglossus hippoglossus","Atlantic halibut",905.541656387392,31,"Flounders, halibuts, soles",0.268818069048774,11.8516529862647,0.268818069048774,11.8516529862647,1.18135945098888,0.830695575771183,0.227549768043719,14.2671435023138
"1120","Historic","1587-FAO-21-35","FAO","Clupea harengus","Atlantic herring",106796.188186144,35,"Herrings, sardines, anchovies",0.42599419294999,1.87916439950733,0.42599419294999,1.87916439950733,1.28749033732725,0.741206620913831,0.330871759266425,2.53527740644102
"1121","Historic","1593-FAO-21-56","FAO","Spisula solidissima","Atlantic surf clam",1479.18400737302,56,"Clams, cockles, arkshells",1.82669966561481,0.237599584104395,1.82669966561481,0.237599584104395,1.36436199872223,0.68006033476909,1.33886730011945,0.349380153431637
"1122","Historic","1601-FAO-21-54","FAO","Mytilus edulis","Blue mussel",519.966927933314,54,"Mussels",0.327529749132755,0.0176154921244937,0.327529749132755,0.0176154921244937,1.20689665181348,0.808583977372248,0.27138176963256,0.0217856062171067
"1123","Historic","1603-FAO-67-56","FAO","Saxidomus giganteus","Butter clam",1669.22027129054,56,"Clams, cockles, arkshells",1.32524899240971,0.192122308829012,1.32524899240971,0.192122308829012,1.35672794882678,0.686005733084521,0.976797886087413,0.28005933414749
"1124","Historic","1606-FAO-67-23","FAO","Oncorhynchus tshawytscha","Chinook(=Spring=King) salmon",2897.73420677941,23,"Salmons, trouts, smelts",0.792052188503943,0.409993788975434,0.792052188503943,0.409993788975434,1.34086427849026,0.698447754910152,0.590702728985929,0.587007096941954
"1125","Historic","1607-FAO-67-23","FAO","Oncorhynchus keta","Chum(=Keta=Dog) salmon",8199.72961826001,23,"Salmons, trouts, smelts",0.452248042867054,1.09214121097003,0.452248042867054,1.09214121097003,1.35503536953504,0.687327591603402,0.333753681294856,1.58896750881523
"1126","Historic","1609-FAO-67-23","FAO","Oncorhynchus kisutch","Coho(=Silver) salmon",5849.74378340403,23,"Salmons, trouts, smelts",0.753481265050926,0.157225842934176,0.753481265050926,0.157225842934176,1.35425174831702,0.687940032616482,0.556381976975336,0.228545854987083
"1127","Historic","1610-FAO-67-42","FAO","Cancer magister","Dungeness crab",2555.46229600843,42,"Crabs, sea-spiders",0.933087312867815,1.23381744471636,0.933087312867815,1.23381744471636,1.35703135728904,0.685768920852775,0.687594511251279,1.79917375547154
"1128","Historic","1619-FAO-21-55","FAO","Chlamys islandica","Iceland scallop",1153.37170490108,55,"Scallops, pectens",0.353839008159012,1.10755023337771,0.353839008159012,1.10755023337771,1.20120669626216,0.813477545356828,0.294569626742895,1.36150068271631
"1129","Historic","1620-FAO-67-33","FAO","Ophiodon elongatus","Lingcod",2101.23912403496,33,"Miscellaneous coastal fishes",0.698051708018904,1.01719859234444,0.698051708018904,1.01719859234444,1.35689437225729,0.685875833215955,0.514448082541346,1.48306521834276
"1130","Historic","16267-FAO-51-42","FAO","Portunus pelagicus","Blue swimming crab",348.09276982778,42,"Crabs, sea-spiders",1.11742825093936,2.36522890385941,1.11742825093936,2.36522890385941,1.35702557700266,0.685773432001252,0.823439344015522,3.44899465842108
"1131","Historic","16285-FAO-51-33","FAO","Argyrops spinifer","King soldier bream",1204.47084671404,33,"Miscellaneous coastal fishes",0.971321565410374,2.51297406558472,0.971321565410374,2.51297406558472,1.33015255329227,0.706916831737598,0.730233207466504,3.55483693804241
"1132","Historic","16289-FAO-51-25","FAO","Chanos chanos","Milkfish",127.668905289908,25,"Miscellaneous diadromous fishes",1.88570150448467,0.49845179464231,1.88570150448467,0.49845179464231,1.36293585710717,0.681168958551087,1.3835585105869,0.731759409152416
"1133","Historic","16296-FAO-51-57","FAO","Sepia pharaonis","Pharaoh cuttlefish",456.650290383372,57,"Squids, cuttlefishes, octopuses",1.88744204652456,0.556908534786306,1.88744204652456,0.556908534786306,1.36221456304648,0.6817300215789,1.38556883601614,0.816904811521274
"1134","Historic","16297-FAO-51-33","FAO","Lethrinus lentjan","Pink ear emperor",3634.61233386772,33,"Miscellaneous coastal fishes",1.35155945335961,1.92370537298431,1.35155945335961,1.92370537298431,1.35612838145171,0.686473825708243,0.996630902977479,2.80229966670557
"1135","Historic","16312-FAO-51-33","FAO","Acanthopagrus bifasciatus","Twobar seabream",107.103270814001,33,"Miscellaneous coastal fishes",0.745136277860525,5.63863615620512,0.745136277860525,5.63863615620512,1.35747778725959,0.685420557582238,0.548912317279807,8.22653492637414
"1136","Historic","1631-FAO-21-45","FAO","Pandalus borealis","Northern prawn",54708.5916178372,45,"Shrimps, prawns",0.827322647116497,3.16713991525637,0.827322647116497,3.16713991525637,1.22770805023954,0.790843492080575,0.673875720661013,4.00476193706059
"1137","Historic","16328-FAO-27-34","FAO","Lophius piscatorius","Angler(=Monk)",9454.96710818179,34,"Miscellaneous demersal fishes",1.22820324295474,1.14840566108867,1.22820324295474,1.14840566108867,1.34070711334413,0.698571617579206,0.916086168806274,1.64393403938783
"1138","Historic","1632-FAO-21-56","FAO","Mercenaria mercenaria","Northern quahog(=Hard clam)",1574.23810538551,56,"Clams, cockles, arkshells",1.64126933763689,0.263957555709287,1.64126933763689,0.263957555709287,1.35697347410859,0.685814095723847,1.20950731090381,0.384882080078409
"1139","Historic","1633-FAO-21-57","FAO","Illex illecebrosus","Northern shortfin squid",6708.93153612331,57,"Squids, cuttlefishes, octopuses",1.17569619638957,0.00621223114895802,1.17569619638957,0.00621223114895802,1.35533015099455,0.687097278897892,0.86746110940337,0.00904126873988276
"1140","Historic","16346-FAO-27-31","FAO","Hippoglossus hippoglossus","Atlantic halibut",493.839364679281,31,"Flounders, halibuts, soles",0.123903972549214,1.16034574154398,0.123903972549214,1.16034574154398,1.22993593694316,0.788958853224969,0.100740183962069,1.47073036420204
"1141","Historic","16356-FAO-27-34","FAO","Anarhichas lupus","Atlantic wolffish",1463.8682920074,34,"Miscellaneous demersal fishes",0.620091646339815,0.0561839529201333,0.620091646339815,0.0561839529201333,1.32864035360396,0.708116888287907,0.466711435233624,0.0793427664971747
"1142","Historic","16368-FAO-27-34","FAO","Aphanopus carbo","Black scabbardfish",177.692286403103,34,"Miscellaneous demersal fishes",0.94653857247979,0.202149199018136,0.94653857247979,0.202149199018136,1.35611589018371,0.686483579644133,0.697977642863226,0.294470552555573
"1143","Historic","16370-FAO-27-33","FAO","Spondyliosoma cantharus","Black seabream",161.550081535189,33,"Miscellaneous coastal fishes",1.19098790425712,0.815990532842645,1.19098790425712,0.815990532842645,1.35619597493524,0.68642104590256,0.878182745169988,1.18876094740032
"1144","Historic","16372-FAO-27-34","FAO","Helicolenus dactylopterus","Blackbelly rosefish",82.2415533934485,34,"Miscellaneous demersal fishes",1.33364975480804,0.510569576519281,1.33364975480804,0.510569576519281,1.35696546049501,0.685820350063969,0.982817760388337,0.74446548060532
"1145","Historic","16375-FAO-27-33","FAO","Pagellus bogaraveo","Blackspot(=red) seabream",57.5771519338318,33,"Miscellaneous coastal fishes",0.429922959681464,0.121193809589313,0.429922959681464,0.121193809589313,1.32996169890735,0.707068229502582,0.32325965479658,0.17140327415725
"1146","Historic","16383-FAO-27-54","FAO","Mytilus edulis","Blue mussel",4915.86438593636,54,"Mussels",0.457139193983884,3.69787879368715,0.457139193983884,3.69787879368715,1.20689947582369,0.808581553276653,0.37877155731789,4.57329106594389
"1147","Historic","16389-FAO-51-38","FAO","Prionace glauca","Blue shark",58.9404296519985,38,"Sharks, rays, chimaeras",1.25563151371077,3.89149953919693,1.25563151371077,3.89149953919693,1.33229067768411,0.705221940854031,0.942460631709441,5.51812034447523
"1148","Historic","1638-FAO-67-56","FAO","Panopea abrupta","Pacific geoduck",2887.78567444739,56,"Clams, cockles, arkshells",1.58945234571474,0.217211437147717,1.58945234571474,0.217211437147717,1.29161421721242,0.737852105050942,1.23059372104553,0.294383434919821
"1149","Historic","16394-FAO-27-31","FAO","Scophthalmus rhombus","Brill",388.853094707784,31,"Flounders, halibuts, soles",0.829243511175853,1.26839834442492,0.829243511175853,1.26839834442492,1.27161673330237,0.754200779704346,0.652117489066318,1.68177808689371
"1150","Historic","16403-FAO-27-31","FAO","Limanda limanda","Common dab",1202.57858700838,31,"Flounders, halibuts, soles",0.333345723494421,2.06049560647032,0.333345723494421,2.06049560647032,1.25796595234417,0.765481095692203,0.264987874173578,2.69176550285291
"1151","Historic","16405-FAO-27-56","FAO","Cerastoderma edule","Common edible cockle",14382.855857243,56,"Clams, cockles, arkshells",1.24548780621481,0.126495564506394,1.24548780621481,0.126495564506394,1.35559941020098,0.686886942266855,0.918772756053472,0.184157765598128
"1152","Historic","16406-FAO-27-45","FAO","Palaemon serratus","Common prawn",8.05748338010509,45,"Shrimps, prawns",0.62680492345984,3.96002728394469,0.62680492345984,3.96002728394469,1.29097314770464,0.738373003189587,0.48552901706306,5.36317994677264
"1153","Historic","16407-FAO-27-45","FAO","Crangon crangon","Common shrimp",814.595751727113,45,"Shrimps, prawns",0.421774593282494,2.69518406680599,0.421774593282494,2.69518406680599,1.28778002422046,0.74097069422839,0.327520683152241,3.63736931541215
"1154","Historic","16410-FAO-27-44","FAO","Galatheidae","Craylets, squat lobsters",3.54841634214553,44,"King crabs, squat-lobsters",0.952391039240457,0.295903518108675,0.952391039240457,0.295903518108675,1.35692772572321,0.685849801113154,0.701873077825762,0.431440699739819
"1155","Historic","16417-FAO-27-42","FAO","Chaceon affinis","Deep-sea red crab",246.46404533218,42,"Crabs, sea-spiders",0.697123878193215,0.0291009035277087,0.697123878193215,0.0291009035277087,1.35701720043927,0.685779969407667,0.513717790730697,0.0424347528739345
"1156","Historic","16423-FAO-27-42","FAO","Cancer pagurus","Edible crab",24412.4336976238,42,"Crabs, sea-spiders",1.77588957721348,0.629079998894616,1.77588957721348,0.629079998894616,1.36109986313623,0.682597572425093,1.30474598176911,0.92159718157165
"1157","Historic","16430-FAO-27-34","FAO","Conger conger","European conger",365.524543088734,34,"Miscellaneous demersal fishes",0.488657371284506,1.1925005997712,0.488657371284506,1.1925005997712,1.33050841425009,0.706634587426872,0.367271161948965,1.68757745656571
"1158","Historic","16431-FAO-27-53","FAO","Ostrea edulis","European flat oyster",316.604243201626,53,"Oysters",0.553037470185426,0.799570472066501,0.553037470185426,0.799570472066501,1.35640492351481,0.686257903659772,0.40772298935067,1.1651165950912
"1159","Historic","16432-FAO-27-31","FAO","Platichthys flesus","European flounder",202.684110714096,31,"Flounders, halibuts, soles",0.574649804665392,1.09038722271165,0.574649804665392,1.09038722271165,1.25922001237921,0.764440668999255,0.456353773777492,1.42638567900776
"1160","Historic","16433-FAO-27-57","FAO","Todarodes sagittatus","European flying squid",69.1013212124031,57,"Squids, cuttlefishes, octopuses",1.50008997599149,0.173647623876238,1.50008997599149,0.173647623876238,1.35652244450895,0.686166154938119,1.10583498420073,0.253069351536142
"1161","Historic","16435-FAO-27-43","FAO","Homarus gammarus","European lobster",1225.27922536913,43,"Lobsters, spiny-rock lobsters",1.0720538514408,2.34324092632787,1.0720538514408,2.34324092632787,1.24540694450287,0.775947358248136,0.860806065176337,3.01984522715334
"1162","Historic","16439-FAO-27-33","FAO","Dicentrarchus labrax","European seabass",493.751363646324,33,"Miscellaneous coastal fishes",1.43263964272913,1.26666781957805,1.43263964272913,1.26666781957805,1.35767999554827,0.6852627987394,1.05521157226051,1.84844095127913
"1163","Historic","16453-FAO-27-55","FAO","Pecten maximus","Great Atlantic scallop",7610.86566248234,55,"Scallops, pectens",0.918635713769113,4.64613815901316,0.918635713769113,4.64613815901316,1.20211667855702,0.812693664967976,0.764181822077212,5.71696121095793
"1164","Historic","1645-FAO-21-38","FAO","Squalus acanthias","Picked dogfish",370.072066499774,38,"Sharks, rays, chimaeras",0.575475167876473,0.305211197689371,0.575475167876473,0.305211197689371,1.2577452503671,0.765664287489924,0.45754509325995,0.398622741946009
"1165","Historic","16464-FAO-27-34","FAO","Eutrigla gurnardus","Grey gurnard",27.1745423774623,34,"Miscellaneous demersal fishes",0.998874320981907,7.44180492926321,0.998874320981907,7.44180492926321,1.35790459701292,0.685087591554222,0.735599778643654,10.8625597967413
"1166","Historic","1646-FAO-67-38","FAO","Squalus acanthias","Picked dogfish",1494.65848129358,38,"Sharks, rays, chimaeras",0.867987846611276,0.675224964992047,0.867987846611276,0.675224964992047,1.26440766762428,0.760145666866006,0.686477841630111,0.888283646706719
"1167","Historic","1647-FAO-67-23","FAO","Oncorhynchus gorbuscha","Pink(=Humpback) salmon",13449.6270338181,23,"Salmons, trouts, smelts",0.754797394490705,0.121259959634852,0.754797394490705,0.121259959634852,1.35543297610171,0.687016951227336,0.55686810620584,0.176502136400309
"1168","Historic","16482-FAO-27-34","FAO","Zeus faber","John dory",389.320418668879,34,"Miscellaneous demersal fishes",1.85218603753901,0.454864513012962,1.85218603753901,0.454864513012962,1.36232338688162,0.681645356838672,1.35957883082275,0.667303764999629
"1169","Historic","1648-FAO-21-38","FAO","Lamna nasus","Porbeagle",5.67710985743539,38,"Sharks, rays, chimaeras",0.797189496046818,7.51259628249164,0.797189496046818,7.51259628249164,0.629444971762449,1.44334525142017,1.26649593182814,5.20498908705294
"1170","Historic","16494-FAO-27-31","FAO","Microstomus kitt","Lemon sole",3572.04917356625,31,"Flounders, halibuts, soles",0.464496429129723,1.71528025055001,0.464496429129723,1.71528025055001,1.25857233624604,0.764977906216244,0.369066136091296,2.24226116416118
"1171","Historic","16499-FAO-41-34","FAO","Patagonotothen ramsayi","Longtail Southern cod",263.036432310744,34,"Miscellaneous demersal fishes",1.20395311212636,0.350507648914523,1.20395311212636,0.350507648914523,1.35646992750022,0.686207154205568,0.887563437801434,0.510789849342668
"1172","Historic","16501-FAO-48-34","FAO","Champsocephalus gunnari","Mackerel icefish",937.695504275421,34,"Miscellaneous demersal fishes",1.56519667968855,0.680667063875695,1.56519667968855,0.680667063875695,1.35801401706032,0.685002243651627,1.15256297801456,0.993671291129176
"1173","Historic","1650-FAO-21-23","FAO","Osmerus mordax","Rainbow smelt",1064.88178337572,23,"Salmons, trouts, smelts",0.661659392641245,0.359074563728882,0.661659392641245,0.359074563728882,1.35440761225054,0.687818193869783,0.488523090579653,0.522048656068062
"1174","Historic","16532-FAO-27-43","FAO","Nephrops norvegicus","Norway lobster",18095.0793912043,43,"Lobsters, spiny-rock lobsters",0.762428435462467,2.37079722837555,0.762428435462467,2.37079722837555,1.2456257692496,0.775764264846311,0.612084668031373,3.05607945068885
"1175","Historic","16539-FAO-27-53","FAO","Crassostrea gigas","Pacific cupped oyster",37.3327495880769,53,"Oysters",0.954336737476043,1.99281383232285,0.954336737476043,1.99281383232285,1.35593405828702,0.686625573223373,0.703822381068941,2.90232975589236
"1176","Historic","16548-FAO-41-57","FAO","Loligo gahi","Patagonian squid",6795.98492372139,57,"Squids, cuttlefishes, octopuses",1.84978476448426,0.402271577673071,1.84978476448426,0.402271577673071,1.36342555853536,0.680788178675242,1.35671856296384,0.590890955915037
"1177","Historic","16553-FAO-27-38","FAO","Squalus acanthias","Picked dogfish",5772.99345568559,38,"Sharks, rays, chimaeras",0.560967086361916,0.000926366430769764,0.560967086361916,0.000926366430769764,1.33903936108704,0.699886708694624,0.418932484483891,0.00132359483222299
