IdOrig,IdOrigLumped,LumpedCatch2012
12708-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
13024-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
14904-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
15814-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
16265-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
17611-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
17686-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
3015-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
3194-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
3320-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
5461-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
5791-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
6532-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
7073-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
735-FAO-51-37,Lumped-Barracudas nei-FaoRegion51,40580
14959-FAO-57-37,Lumped-Barracudas nei-FaoRegion57,16254
5460-FAO-57-37,Lumped-Barracudas nei-FaoRegion57,16254
8353-FAO-57-37,Lumped-Barracudas nei-FaoRegion57,16254
14627-FAO-61-37,Lumped-Barracudas nei-FaoRegion61,717
10258-FAO-71-37,Lumped-Barracudas nei-FaoRegion71,24956
10520-FAO-71-37,Lumped-Barracudas nei-FaoRegion71,24956
13149-FAO-71-37,Lumped-Barracudas nei-FaoRegion71,24956
14960-FAO-71-37,Lumped-Barracudas nei-FaoRegion71,24956
3689-FAO-71-37,Lumped-Barracudas nei-FaoRegion71,24956
5115-FAO-71-37,Lumped-Barracudas nei-FaoRegion71,24956
7103-FAO-71-37,Lumped-Barracudas nei-FaoRegion71,24956
8354-FAO-71-37,Lumped-Barracudas nei-FaoRegion71,24956
128-FAO-77-37,Lumped-Barracudas nei-FaoRegion77,930
16761-FAO-77-37,Lumped-Barracudas nei-FaoRegion77,930
4261-FAO-77-37,Lumped-Barracudas nei-FaoRegion77,930
8819-FAO-77-37,Lumped-Barracudas nei-FaoRegion77,930
16821-FAO-21-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion21",692
11076-FAO-27-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion27",78
13655-FAO-27-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion27",78
16822-FAO-31-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion31",601
13656-FAO-41-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion41",58
3561-FAO-41-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion41",58
10201-FAO-51-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion51",29326
15844-FAO-51-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion51",29326
5471-FAO-51-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion51",29326
5470-FAO-57-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion57",37262
8367-FAO-57-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion57",37262
14677-FAO-61-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion61",7117
2142-FAO-61-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion61",7117
7265-FAO-61-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion61",7117
10539-FAO-71-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion71",3898
13151-FAO-71-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion71",3898
8368-FAO-71-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion71",3898
16823-FAO-77-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion77",4
1784-FAO-87-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion87",3030
3109-FAO-87-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion87",3030
6590-FAO-87-37,"Lumped-Butterfishes, pomfrets nei-FaoRegion87",3030
11084-FAO-27-37,Lumped-Carangids nei-FaoRegion27,728
13669-FAO-27-37,Lumped-Carangids nei-FaoRegion27,728
1097-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
11680-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
12604-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
15431-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
17530-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
254-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
3051-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
5073-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
721-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
809-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
8843-FAO-31-37,Lumped-Carangids nei-FaoRegion31,464
1030-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
10344-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
11083-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
12866-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
13105-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
13668-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
15125-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
1539-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
15852-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
2861-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
4894-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
5192-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
7988-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
8676-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
926-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
9781-FAO-34-37,Lumped-Carangids nei-FaoRegion34,5881
13670-FAO-37-37,Lumped-Carangids nei-FaoRegion37,490
6118-FAO-37-37,Lumped-Carangids nei-FaoRegion37,490
7950-FAO-37-37,Lumped-Carangids nei-FaoRegion37,490
8546-FAO-37-37,Lumped-Carangids nei-FaoRegion37,490
1176-FAO-41-37,Lumped-Carangids nei-FaoRegion41,1444
6211-FAO-41-37,Lumped-Carangids nei-FaoRegion41,1444
12063-FAO-47-37,Lumped-Carangids nei-FaoRegion47,2
12515-FAO-47-37,Lumped-Carangids nei-FaoRegion47,2
15853-FAO-47-37,Lumped-Carangids nei-FaoRegion47,2
10050-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
10202-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
11725-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
12480-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
12722-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
13034-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
14909-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
16268-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
17687-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
2266-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
3016-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
3323-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
5473-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
6212-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
7076-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
739-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
7767-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
8758-FAO-51-37,Lumped-Carangids nei-FaoRegion51,64683
14383-FAO-57-37,Lumped-Carangids nei-FaoRegion57,61263
14984-FAO-57-37,Lumped-Carangids nei-FaoRegion57,61263
5472-FAO-57-37,Lumped-Carangids nei-FaoRegion57,61263
8369-FAO-57-37,Lumped-Carangids nei-FaoRegion57,61263
10260-FAO-71-37,Lumped-Carangids nei-FaoRegion71,115125
10540-FAO-71-37,Lumped-Carangids nei-FaoRegion71,115125
13152-FAO-71-37,Lumped-Carangids nei-FaoRegion71,115125
14985-FAO-71-37,Lumped-Carangids nei-FaoRegion71,115125
5117-FAO-71-37,Lumped-Carangids nei-FaoRegion71,115125
8370-FAO-71-37,Lumped-Carangids nei-FaoRegion71,115125
9302-FAO-71-37,Lumped-Carangids nei-FaoRegion71,115125
9837-FAO-71-37,Lumped-Carangids nei-FaoRegion71,115125
133-FAO-77-37,Lumped-Carangids nei-FaoRegion77,254
8844-FAO-77-37,Lumped-Carangids nei-FaoRegion77,254
1786-FAO-87-37,Lumped-Carangids nei-FaoRegion87,581
3111-FAO-87-37,Lumped-Carangids nei-FaoRegion87,581
11184-FAO-27-32,Lumped-Forkbeards nei-FaoRegion27,112
13796-FAO-27-32,Lumped-Forkbeards nei-FaoRegion27,112
11183-FAO-34-32,Lumped-Forkbeards nei-FaoRegion34,477
13795-FAO-34-32,Lumped-Forkbeards nei-FaoRegion34,477
9084-FAO-34-32,Lumped-Forkbeards nei-FaoRegion34,477
13797-FAO-37-32,Lumped-Forkbeards nei-FaoRegion37,101
16900-FAO-21-32,Lumped-Gadiformes nei-FaoRegion21,6
6677-FAO-21-32,Lumped-Gadiformes nei-FaoRegion21,6
11189-FAO-27-32,Lumped-Gadiformes nei-FaoRegion27,2117
13805-FAO-27-32,Lumped-Gadiformes nei-FaoRegion27,2117
14522-FAO-27-32,Lumped-Gadiformes nei-FaoRegion27,2117
3628-FAO-27-32,Lumped-Gadiformes nei-FaoRegion27,2117
3934-FAO-27-32,Lumped-Gadiformes nei-FaoRegion27,2117
5948-FAO-27-32,Lumped-Gadiformes nei-FaoRegion27,2117
6676-FAO-27-32,Lumped-Gadiformes nei-FaoRegion27,2117
9375-FAO-27-32,Lumped-Gadiformes nei-FaoRegion27,2117
9932-FAO-27-32,Lumped-Gadiformes nei-FaoRegion27,2117
16901-FAO-31-32,Lumped-Gadiformes nei-FaoRegion31,2
13808-FAO-37-32,Lumped-Gadiformes nei-FaoRegion37,61
15942-FAO-37-32,Lumped-Gadiformes nei-FaoRegion37,61
3935-FAO-37-32,Lumped-Gadiformes nei-FaoRegion37,61
7956-FAO-37-32,Lumped-Gadiformes nei-FaoRegion37,61
497-FAO-57-32,Lumped-Gadiformes nei-FaoRegion57,10
499-FAO-71-32,Lumped-Gadiformes nei-FaoRegion71,125
16902-FAO-77-32,Lumped-Gadiformes nei-FaoRegion77,71
8873-FAO-77-32,Lumped-Gadiformes nei-FaoRegion77,71
15944-FAO-81-32,Lumped-Gadiformes nei-FaoRegion81,413
498-FAO-81-32,Lumped-Gadiformes nei-FaoRegion81,413
6683-FAO-81-32,Lumped-Gadiformes nei-FaoRegion81,413
7349-FAO-81-32,Lumped-Gadiformes nei-FaoRegion81,413
9579-FAO-81-32,Lumped-Gadiformes nei-FaoRegion81,413
10757-FAO-41-32,Lumped-Grenadiers nei-FaoRegion41,1315
12156-FAO-41-32,Lumped-Grenadiers nei-FaoRegion41,1315
13835-FAO-41-32,Lumped-Grenadiers nei-FaoRegion41,1315
15958-FAO-41-32,Lumped-Grenadiers nei-FaoRegion41,1315
3566-FAO-41-32,Lumped-Grenadiers nei-FaoRegion41,1315
7358-FAO-41-32,Lumped-Grenadiers nei-FaoRegion41,1315
13331-FAO-48-32,Lumped-Grenadiers nei-FaoRegion48,66
13834-FAO-48-32,Lumped-Grenadiers nei-FaoRegion48,66
16461-FAO-48-32,Lumped-Grenadiers nei-FaoRegion48,66
17362-FAO-48-32,Lumped-Grenadiers nei-FaoRegion48,66
1821-FAO-48-32,Lumped-Grenadiers nei-FaoRegion48,66
6694-FAO-48-32,Lumped-Grenadiers nei-FaoRegion48,66
7357-FAO-48-32,Lumped-Grenadiers nei-FaoRegion48,66
9587-FAO-48-32,Lumped-Grenadiers nei-FaoRegion48,66
13332-FAO-58-32,Lumped-Grenadiers nei-FaoRegion58,113
3959-FAO-58-32,Lumped-Grenadiers nei-FaoRegion58,113
509-FAO-58-32,Lumped-Grenadiers nei-FaoRegion58,113
7359-FAO-58-32,Lumped-Grenadiers nei-FaoRegion58,113
16463-FAO-88-32,Lumped-Grenadiers nei-FaoRegion88,41
17365-FAO-88-32,Lumped-Grenadiers nei-FaoRegion88,41
12159-FAO-61-32,"Lumped-Grenadiers, rattails nei-FaoRegion61",25540
15960-FAO-61-32,"Lumped-Grenadiers, rattails nei-FaoRegion61",25540
16925-FAO-67-32,"Lumped-Grenadiers, rattails nei-FaoRegion67",56
16924-FAO-77-32,"Lumped-Grenadiers, rattails nei-FaoRegion77",80
15570-FAO-81-32,"Lumped-Grenadiers, rattails nei-FaoRegion81",2441
9590-FAO-81-32,"Lumped-Grenadiers, rattails nei-FaoRegion81",2441
10769-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
11236-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
12177-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
12617-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
15981-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
2005-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
2790-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
6722-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
8207-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
8698-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
938-FAO-34-32,Lumped-Hakes nei-FaoRegion34,1619
7388-FAO-41-32,Lumped-Hakes nei-FaoRegion41,1469
5082-FAO-31-37,Lumped-Halfbeaks nei-FaoRegion31,2
1046-FAO-34-37,Lumped-Halfbeaks nei-FaoRegion34,760
12687-FAO-34-37,Lumped-Halfbeaks nei-FaoRegion34,760
12896-FAO-34-37,Lumped-Halfbeaks nei-FaoRegion34,760
15140-FAO-34-37,Lumped-Halfbeaks nei-FaoRegion34,760
8005-FAO-34-37,Lumped-Halfbeaks nei-FaoRegion34,760
14916-FAO-51-37,Lumped-Halfbeaks nei-FaoRegion51,3306
16280-FAO-51-37,Lumped-Halfbeaks nei-FaoRegion51,3306
5495-FAO-51-37,Lumped-Halfbeaks nei-FaoRegion51,3306
753-FAO-51-37,Lumped-Halfbeaks nei-FaoRegion51,3306
517-FAO-57-37,Lumped-Halfbeaks nei-FaoRegion57,7656
5494-FAO-57-37,Lumped-Halfbeaks nei-FaoRegion57,7656
5652-FAO-57-37,Lumped-Halfbeaks nei-FaoRegion57,7656
10563-FAO-71-37,Lumped-Halfbeaks nei-FaoRegion71,18571
3701-FAO-71-37,Lumped-Halfbeaks nei-FaoRegion71,18571
519-FAO-71-37,Lumped-Halfbeaks nei-FaoRegion71,18571
5653-FAO-71-37,Lumped-Halfbeaks nei-FaoRegion71,18571
518-FAO-81-37,Lumped-Halfbeaks nei-FaoRegion81,8
9592-FAO-81-37,Lumped-Halfbeaks nei-FaoRegion81,8
13041-FAO-51-37,Lumped-Indian mackerels nei-FaoRegion51,444
15985-FAO-51-37,Lumped-Indian mackerels nei-FaoRegion51,444
2275-FAO-51-37,Lumped-Indian mackerels nei-FaoRegion51,444
15020-FAO-57-37,Lumped-Indian mackerels nei-FaoRegion57,169753
8410-FAO-57-37,Lumped-Indian mackerels nei-FaoRegion57,169753
13162-FAO-71-37,Lumped-Indian mackerels nei-FaoRegion71,157310
15021-FAO-71-37,Lumped-Indian mackerels nei-FaoRegion71,157310
8411-FAO-71-37,Lumped-Indian mackerels nei-FaoRegion71,157310
13876-FAO-27-37,Lumped-Jack and horse mackerels nei-FaoRegion27,22093
10148-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
10361-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
10771-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
11247-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
11848-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
12182-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
12618-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
12900-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
13875-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
15142-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
15577-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
15987-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
16479-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
2006-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
2311-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
2791-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
3456-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
4357-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
4421-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
4622-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
4825-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
4933-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
5201-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
5967-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
6299-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
7398-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
7866-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
8209-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
8700-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
9096-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
9388-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
940-FAO-34-37,Lumped-Jack and horse mackerels nei-FaoRegion34,242124
10298-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
12185-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
13878-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
15295-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
15990-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
2532-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
2792-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
37-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
3979-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
6302-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
8074-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
8588-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
9097-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
98-FAO-37-37,Lumped-Jack and horse mackerels nei-FaoRegion37,35581
11248-FAO-47-37,Lumped-Jack and horse mackerels nei-FaoRegion47,115
4623-FAO-47-37,Lumped-Jack and horse mackerels nei-FaoRegion47,115
4826-FAO-47-37,Lumped-Jack and horse mackerels nei-FaoRegion47,115
7399-FAO-47-37,Lumped-Jack and horse mackerels nei-FaoRegion47,115
15578-FAO-51-37,Lumped-Jack and horse mackerels nei-FaoRegion51,4111
15989-FAO-51-37,Lumped-Jack and horse mackerels nei-FaoRegion51,4111
17627-FAO-51-37,Lumped-Jack and horse mackerels nei-FaoRegion51,4111
6736-FAO-51-37,Lumped-Jack and horse mackerels nei-FaoRegion51,4111
7400-FAO-51-37,Lumped-Jack and horse mackerels nei-FaoRegion51,4111
755-FAO-51-37,Lumped-Jack and horse mackerels nei-FaoRegion51,4111
6737-FAO-81-37,Lumped-Jack and horse mackerels nei-FaoRegion81,42854
7401-FAO-81-37,Lumped-Jack and horse mackerels nei-FaoRegion81,42854
9594-FAO-81-37,Lumped-Jack and horse mackerels nei-FaoRegion81,42854
1282-FAO-31-37,"Lumped-Jacks, crevalles nei-FaoRegion31",14731
15226-FAO-31-37,"Lumped-Jacks, crevalles nei-FaoRegion31",14731
16952-FAO-31-37,"Lumped-Jacks, crevalles nei-FaoRegion31",14731
17546-FAO-31-37,"Lumped-Jacks, crevalles nei-FaoRegion31",14731
2199-FAO-31-37,"Lumped-Jacks, crevalles nei-FaoRegion31",14731
2654-FAO-31-37,"Lumped-Jacks, crevalles nei-FaoRegion31",14731
3060-FAO-31-37,"Lumped-Jacks, crevalles nei-FaoRegion31",14731
4246-FAO-31-37,"Lumped-Jacks, crevalles nei-FaoRegion31",14731
8889-FAO-31-37,"Lumped-Jacks, crevalles nei-FaoRegion31",14731
10772-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
11249-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
11849-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
12186-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
12688-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
13115-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
15579-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
15991-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
2347-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
2872-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
4309-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
4358-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
4827-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
5242-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
7867-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
8211-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
9792-FAO-34-37,"Lumped-Jacks, crevalles nei-FaoRegion34",4635
14572-FAO-37-37,"Lumped-Jacks, crevalles nei-FaoRegion37",9
1196-FAO-41-37,"Lumped-Jacks, crevalles nei-FaoRegion41",6221
10069-FAO-51-37,"Lumped-Jacks, crevalles nei-FaoRegion51",68445
10224-FAO-51-37,"Lumped-Jacks, crevalles nei-FaoRegion51",68445
15993-FAO-51-37,"Lumped-Jacks, crevalles nei-FaoRegion51",68445
17628-FAO-51-37,"Lumped-Jacks, crevalles nei-FaoRegion51",68445
3223-FAO-51-37,"Lumped-Jacks, crevalles nei-FaoRegion51",68445
5507-FAO-51-37,"Lumped-Jacks, crevalles nei-FaoRegion51",68445
7405-FAO-51-37,"Lumped-Jacks, crevalles nei-FaoRegion51",68445
5506-FAO-57-37,"Lumped-Jacks, crevalles nei-FaoRegion57",47579
5674-FAO-57-37,"Lumped-Jacks, crevalles nei-FaoRegion57",47579
14717-FAO-61-37,"Lumped-Jacks, crevalles nei-FaoRegion61",525
2149-FAO-61-37,"Lumped-Jacks, crevalles nei-FaoRegion61",525
13164-FAO-71-37,"Lumped-Jacks, crevalles nei-FaoRegion71",60525
15994-FAO-71-37,"Lumped-Jacks, crevalles nei-FaoRegion71",60525
3704-FAO-71-37,"Lumped-Jacks, crevalles nei-FaoRegion71",60525
5675-FAO-71-37,"Lumped-Jacks, crevalles nei-FaoRegion71",60525
7112-FAO-71-37,"Lumped-Jacks, crevalles nei-FaoRegion71",60525
16953-FAO-77-37,"Lumped-Jacks, crevalles nei-FaoRegion77",5368
2397-FAO-77-37,"Lumped-Jacks, crevalles nei-FaoRegion77",5368
8890-FAO-77-37,"Lumped-Jacks, crevalles nei-FaoRegion77",5368
10474-FAO-87-37,"Lumped-Jacks, crevalles nei-FaoRegion87",133
2200-FAO-87-37,"Lumped-Jacks, crevalles nei-FaoRegion87",133
11294-FAO-27-37,Lumped-Mackerels nei-FaoRegion27,5365
13925-FAO-27-37,Lumped-Mackerels nei-FaoRegion27,5365
4005-FAO-27-37,Lumped-Mackerels nei-FaoRegion27,5365
5111-FAO-31-37,Lumped-Mackerels nei-FaoRegion31,1750
11293-FAO-34-37,Lumped-Mackerels nei-FaoRegion34,3613
15147-FAO-34-37,Lumped-Mackerels nei-FaoRegion34,3613
16030-FAO-34-37,Lumped-Mackerels nei-FaoRegion34,3613
4312-FAO-34-37,Lumped-Mackerels nei-FaoRegion34,3613
5245-FAO-34-37,Lumped-Mackerels nei-FaoRegion34,3613
9795-FAO-34-37,Lumped-Mackerels nei-FaoRegion34,3613
101-FAO-37-37,Lumped-Mackerels nei-FaoRegion37,344
13927-FAO-37-37,Lumped-Mackerels nei-FaoRegion37,344
4006-FAO-37-37,Lumped-Mackerels nei-FaoRegion37,344
7958-FAO-37-37,Lumped-Mackerels nei-FaoRegion37,344
14393-FAO-57-37,Lumped-Mackerels nei-FaoRegion57,36828
537-FAO-57-37,Lumped-Mackerels nei-FaoRegion57,36828
539-FAO-71-37,Lumped-Mackerels nei-FaoRegion71,2518
8429-FAO-71-37,Lumped-Mackerels nei-FaoRegion71,2518
9488-FAO-71-37,Lumped-Mackerels nei-FaoRegion71,2518
538-FAO-81-37,Lumped-Mackerels nei-FaoRegion81,4
11323-FAO-27-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion27",4
12625-FAO-31-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion31",7
1284-FAO-31-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion31",7
15232-FAO-31-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion31",7
17002-FAO-31-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion31",7
2447-FAO-31-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion31",7
7490-FAO-31-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion31",7
815-FAO-31-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion31",7
11322-FAO-34-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion34",258
13966-FAO-34-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion34",258
15153-FAO-34-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion34",258
4315-FAO-34-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion34",258
7487-FAO-34-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion34",258
8015-FAO-34-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion34",258
6332-FAO-37-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion37",36
11326-FAO-41-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion41",83
1211-FAO-41-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion41",83
14755-FAO-41-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion41",83
7489-FAO-41-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion41",83
11325-FAO-47-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion47",32
12521-FAO-47-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion47",32
13362-FAO-47-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion47",32
7488-FAO-47-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion47",32
9258-FAO-47-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion47",32
10156-FAO-51-36,"Lumped-Marlins,sailfishes,etc. nei-FaoRegion51",6522
